codigo_produto;produto;secao;custo_atual;preco_atual;ncm
00001635;MANTA BEBE LE TRICOT 100%ACRILICO COLIBRI;MANTA PARA BEBE;36.04;81.00;63014000
00005678;SUTIA AMAMENTAÇAO C/BOJO LOVESECRET;CONFECCOES;32.43;78.00;62121000
00004620;CORTINA DUPLEX CHIFFON 5.40/2.50  BELLA JANELA;CORTINA;76.48;539.00;63039200
00005334;MANTA BEBE FLEECE 0.82/0.82  DUPLA FLACE LEPPER;MANTA PARA BEBE;30.92;72.00;63014000
00005958;COBRE LEITO KING PROMOCIONAL INNOVI KACYUMARA;COBRE LEITO;184.50;369.00;63041910
00004764;PERFUME PRADA LUNA BLACK POUR HOMME 100 ML;PERFUME MASCULINO;277.64;599.00;33030020
00005071;JOGO DE CAMA KING 04 PCS DIAMANTE TEKA;JOGO DE CAMA;55.63;248.00;63022100
00001994;JOGO DE CAMA KING 04 PÇS 200 FIOS VIDA E COR  ALTENBURG;JOGO DE CAMA;153.07;354.00;63022100
00005061;JOGO DE CAMA KING  04 PCS 180 FIOS TOTAL MIX ARTEX;JOGO DE CAMA;0.00;198.00;63023100
00006252;TOALHA DE MESA 1.60/3.10 RUSTICO ARGIVAI;TOALHA DE MESA;32.43;468.00;63025300
00005850;KIT PERFUME CH GOOD GIRL 80ML  + BL 100MLCAROLINA HERRERA;PERFUME FEMININO;252.45;559.00;33030020
00002661;BANCO DOBRAVEL DE PLASTICO 39 CM LYOR;DIVERSOS;43.98;99.00;94018000
00003496;TOALHA MESA 1.60/1.60 LIMPA FACIL CLEAN ATHENAS DOHLER;TOALHA DE MESA;15.72;36.00;63025100
00003264;SAIA BOX KING SIZE 1,93/2,03 BABADO COM TAMPAO  SAVOIA SEJOS;SAIA PARA COLCHAO;38.39;105.00;63023900
00002193;MANTA QUEEN SOFT POLAR  CORTTEX FATEX/CHENILTEX;MANTA TIPO COBERTOR;30.01;63.00;63014000
00000566;SAIA BABADO CASAL 1.38/1.88 LIT BLANC ALTENBURG;SAIA PARA COLCHAO;140.13;294.00;63022100
00002399;JOGO DE CAMA SOLTEIRO 03 PÇS 200 FIOS SEM VIRA BASIC BUDDEME;JOGO DE CAMA;96.75;195.00;63022100
00000002;APARELHO DE JANTAR 20PCS DE PORCELANA LYOR;DIVERSOS;59.96;354.00;69111010
00006241;CORTINA PRATIKA 3.00/1.70 TORONTO BELLA JANELA;CORTINA;144.31;318.00;63039200
00000325;TOALHA MESA 1.80/3.10 ACETINADO RAFIMEX/ROYAL SUITE;TOALHA DE MESA;134.21;255.00;63025300
00006066;AROMATIZANTES DE AMBIENTE SPRAY  120 ML ESPUMARIA;DIVERSOS;22.90;48.00;33074900
00000007;COBERTOR BLANKET COURCHEVEL QUEEN KACYUMARA;COBERTOR;147.90;324.00;63014000
00006242;TAPETE LUXOR DECOR 0.45/0.60 HEDRONS;TAPETE;7.68;24.00;57039000
00002487;BODY REGATA/MC PETUTINHA;CONFECCOES;12.69;18.00;61112000
00003988;CORTINA OXFORD 2.00/2.30 V.DE 2 MTS BELLA JANELA;CORTINA;37.28;72.00;63039200
00004368;CAPA DE ALMOFADA 45X45 PELES/JAQUAR HEDRONS/ADOMES;CAPA;4.95;27.00;63049300
00005525;TOALHA BANHO PONTO CRUZ 0.70/1.40 ALINE KARSTEN;TOALHAS AVULSA;19.80;42.00;63026000
00001062;BOLSAS BEBE NECESSERIE SONHART;BOLSA;99.90;219.00;62171000
00005970;CONJ.MASC.POLO E BERMUDA JEANS C90290 CATIVA;CONFECCOES;55.99;111.00;62032200
00005976;CAPA DE ALMOFADA VELUDO LUXOR 0.50/0.50 DOMMUN;DIVERSOS;32.80;69.00;94049000
00002966;TOALHA MESA 2.00/2.00 REDONDA JACQUARD HOME CLASS XANFER;TOALHA DE MESA;70.08;138.00;63025100
00001313;BOLSAS TIPO MALA PARA VIAGEM TAM G SONHART;BOLSA;114.31;419.00;62171000
00000978;TAPETE PREMIUM 1.00/1.50 PROMOCIONAL SAO CARLOS/PINHEIRO;TAPETE;140.28;289.00;57033000
00000982;EDREDON KING 180 FIOS TOTAL MIX ARTEX;EDREDON;147.23;318.00;94049000
00000214;JOGO DE LENCOL 03 PÇS MINI-CAMA 100% ALGODAO TEXNEW;JOGO DE BERÇO;56.42;184.00;63023100
00006303;CORTINA DUPLEX CASUAL 5.40/2.70 V.3 MT VOIL FORRO BELLA JANE;CORTINA;137.04;297.00;63039200
00002900;TAPETE SAO CARLOS BALI/ MALIBU1.00/1.50;TAPETE;81.73;198.00;57029200
00000388;PROTETOR COLCHAO SOLTEIRO APOLO IMPERMEAVEL LAVIVE;PROTETOR DE COLCHAO;44.95;99.00;63023200
00001843;CAMINHO DE MESA FILÉ 04 QUADROS GLORIA;CAMINHO DE MESA;27.00;63.00;63080000
00005513;CORTINA SHINE  4.50/2.60 VARAO DE 3 MTS TAPECOL;CORTINA;288.00;576.00;63039900
00004189;PERFUME FERRARI BLACK SCUDERIA FERRARI 75ML;PERFUME MASCULINO;87.31;189.00;33030020
00006215;TOALHA BABY 0.80/0.80 DUPLA FACE 100 % ALGODAO ARTEX;TOALHA;19.86;48.00;94049000
00006264;MANTA CASAL MICROFIBRA JACQUARD ATENAS/UNIQUE KSATEX;MANTA TIPO COBERTOR;40.41;135.00;63014000
00006253;TOALHA BANHO 0.80/1.60 LYON/MEDELLIN CAVIQUIOLI;TOALHAS AVULSA;0.00;45.00;63026000
00000953;JOGO DE CAMA CASAL 04 PCS MICROFIBRA BASIC ANDREZA;JOGO DE CAMA;29.15;78.00;63022900
00003987;PERFUME 212 SEXY FEMME CAROLINA HERRERA 100ML;PERFUME FEMININO;395.85;790.00;33030020
00005593;PERFUME JEAN PAUL LE MALE ULTRA HOMME 75ML;PERFUME FEMININO;212.70;429.00;33030020
00004537;CAMINHO DE MESA RENDA 0.33/1.37 PRATIK JOLITEX;CAMINHO DE MESA;7.22;16.90;63025300
00005618;CUECA SAMBA CANÇAO MALWEE;CONFECCOES;17.56;36.00;61071100
00001913;PEL PORCO BBL 1348 M LAGARTA TDB702806 FOFF;DIVERSOS;25.06;60.00;95030031
00001637;KIT BERÇO AM 09 PCS PEDACINHO DO CEU/COROA BABY PAULINHA BAB;KIT BERÇO;274.00;519.00;63023100
00005491;TAPETE ANDREZA PARIS 2.00/2.50;TAPETE;354.61;828.00;57033000
00002558;BABADOR IMPERMEAVEL M 6-7 PACT C/03 UNIDADES COLIBRI;BABADOR;8.41;16.50;\N
00004081;PERFUME GUCCI BLOOM  TOILETTE FEMME 100 ML;PERFUME FEMININO;340.90;682.00;33030020
00001651;PEL BONECA CHAPEU PP CASC;PELUCIA;4.02;7.50;95030022
00000966;JOGO DE CAMA CASAL 04 PCS 180 FIOS ESTAMPADO ANDREZA;JOGO DE CAMA;91.48;204.00;63022100
00001645;CREDITO CLIENTE;BABADOR;0.00;500.00;62092000
00001711;MANTA BEBE OU TROCADOR  MALHA SONHART;MANTA PARA BEBE;41.32;150.00;61119090
00003969;PERFUME ONE MILLION TRADICIONAL 100ML;PERFUME MASCULINO;367.50;729.00;33030020
00006364;EDREDON QUEEN 2.40/2.60 VISION 270 FIOS BUDDEMEYER;EDREDON;300.28;599.00;94049000
00006285;TRAVESSEIRO TOQUE DE PLUMAS EXTRA FIRME 250 FIOS NIAZITEX;TRAVESSEIROS;39.34;189.00;94049000
00006347;ALMOFADA 0.55/0.55 JACQUARD KACYUMARA;CAPA;56.34;123.00;63023200
00006299;SAIA BOX QUEEN ACOCHOADA MARKEN FASSI;SAIA PARA COLCHAO;100.94;396.00;63023100
00001349;JOGO DE CAMA QUEEN 04 PÇS CETIM 270 B.V. PALACE C/RENDA BUDD;JOGO DE CAMA;211.51;465.00;63023100
00001920;COBRE LEITO SOLTEIRO 02 PÇS MALHA PREMIER KIDS CAROL FURTADO;COBRE LEITO;115.95;228.00;94049000
00000793;COBERTOR SUPER KING JOLITEX RASCHEL PELO ESPECIAL;COBERTOR;145.79;330.00;63014000
00002923;TRAVESSEIRO ROLINHO PLATINUM 100 % 200 FIOS MODAL SANTISTA;TRAVESSEIROS;25.33;48.00;94049000
00001877;BODY MC E ML PCT C/ 03 UNIDADES PETUTINHA/SONEKINHA;CONFECCÃO PARA BEBE;4.59;27.00;61112000
00000544;PIJAMA INFANTIL MASC.MOLETON CALCA MANGA LONGA/MACACAO  SONH;PIJAMAS;53.38;99.00;\N
00005625;PERFUME LA VIE EST BELLE EN ROSE 100 ML;PERFUME FEMININO;275.38;609.00;33030020
00006000;GARRAFA TERMICA DE AÇO INOX EXPLORER 650 ML LYOR;DIVERSOS;37.86;90.00;96170010
00005941;COBRE LEITO SUPER KING 03PÇS COPPELIA LUXUS BUDDEMEYER;COBRE LEITO;758.72;1689.00;94044000
00003305;JOGO DE BERCO 03 PÇS MALHA/TECIDO ESTAMPADA LEPPER KIDS;JOGO DE BERÇO;36.38;81.00;63021000
00005707;PIJAMA MASC.MANGA LONGA ABERTO C/CALÇA MALWEE;CONFECCOES;53.05;198.00;61072100
00006059;COBRE LEITO SOLTEIRO 02 PÇS TACTO VERO/BELLO/DIAMANT ACETINA;COBRE LEITO;131.98;273.00;63023900
00003562;TAPETE SAO CARLOS ORIGINS 1.00/1.50;TAPETE;148.60;288.00;57033000
00006259;TAPETE PLATINUM 2.00/3.00 BUCHARA;TAPETE;1027.74;1938.00;57024200
00006254;TOALHA ROSTO 0.50/0.80 LYON CAVIQUIOLI;TOALHAS AVULSA;7.66;18.00;63026000
00001056;EDREDON KING BLEND ELEGANCE ALTENBURG;EDREDON;289.98;768.00;94049000
00005715;ROUPAO FEM.ADULTO M/L COM TRANSPASSE SONHART;PIJAMAS;175.90;349.00;61089900
00005581;PERFUME 212 VIP BLACK MEN 100ML;PERFUME MASCULINO;367.50;729.00;33030020
00005371;JOGO DE CAMA QUEEN 04 PÇS 300 FIOS BORD. CASHEM DHABI LISIAN;JOGO DE CAMA;486.34;996.00;63023100
00004835;COBRE LEITO QUEEN 03 PÇS 400 FIOS BORD. DOLCE/MOZART MARKEN;COBRE LEITO;675.00;1488.00;63023100
00001659;PEL GORILA/ DINOSS/HIPOPOT G/CROCOD G/GIRAFA M /ZEBRA M FOFF;PELUCIA;25.20;66.00;95030031
00001652;PORTA CDS PEQUENO TIMES VARIADOS FOFFY/ANIMAIS E OUTROS;DIVERSOS;6.14;13.50;\N
00006006;MANTA P/ ESTOFADO JACQUARD MARROCOS 1.70/1.40 ADOMES;MANTA;34.02;72.00;63014000
00003990;PERFUME 212 SEXY MEN CAROLINA HERRERA 100ML;PERFUME MASCULINO;226.99;679.00;33030020
00004687;KIT 212 VIP MEN 50 ML SG 75ML;PERFUME MASCULINO;191.40;425.00;33030020
00001256;PEL FOCA C/ ROUPA/JACARE /SAPO/CORUJA/GIRAFA XF8757B-28-F FO;PELUCIA;18.86;42.00;95030031
00003488;PEL OVELHA G /ELEFANTE EL45/HP60/GOLFINHO TDF 6012 FOFFY;PELUCIA;27.30;69.00;95030031
00000717;TOALHA C/CAPUZ  BORDADO/ESTAMPADO BABY BOUTON/JOVITEX BEBE;TOALHA;10.66;27.00;62092000
00000110;FRIGIDEIRA DE INDUÇAO EM ALUMINIO 24 CM WOLFF;DIVERSOS;40.01;90.00;76151000
00005598;SAIA BABADO QUEEN 1.60X2.00+33CM BELLA HOUSE;SAIA PARA COLCHAO;18.00;60.00;63023900
00005437;TOALHA BANHO PONTO CRUZ CAROLINA KARSTEN;TOALHAS AVULSA;13.84;28.50;63026000
00006266;MANTA KING MICROFIBRA JACQUARD ATENAS/UNIQUE KSATEX;MANTA TIPO COBERTOR;61.24;186.00;63014000
00006256;TAPETE BRUNELLO/MALBEC 1.50/2.00 BUCHARA;TAPETE;513.96;1185.00;57024200
00000049;TOALHA BANHO GIGANTE 1.00/1.50 COLLONA BUDDEMEYER;TOALHAS AVULSA;14.50;96.00;63026000
00006263;MANTA SOLTEIRO MICROFIBRA JACQUARD KSATEX;MANTA TIPO COBERTOR;33.81;96.00;63014000
00003278;RELOGIO DE MESA TIMES FOFFY;DIVERSOS;6.58;24.00;91052900
00006262;CAPA ALMOFADA RENDA BORDADA 45X45 JOLITEX;ALMOFADA;11.17;39.00;63049300
00001859;TAPETE NEW PREMIUM 1.00/1.40 FIBRA CURTA BUCHARA;TAPETE;76.24;210.00;57033000
00005237;PEL ELEFANTE/TIGRE/LEOPARDO/URSOXT8829-50/OVELHA BBL1123L/ F;PELUCIA;53.74;147.00;95030031
00004308;TRILHO MESA 0.47/1.60 JACQUARD DUPLA FACE HOME CLASS;CAMINHO DE MESA;28.47;57.00;63025990
00004584;PROTETOR TRAVESSEIRO 0.50/.070 IMPERMEAVEL C/ZIPER HEDRONS;CAPAS;9.68;21.00;63049300
00002357;JOGO DE CAMA KING 04 PÇS 400 F.BOR.ELEGANCE/CANNES MARKEN FA;JOGO DE CAMA;491.75;1128.00;63023100
00006193;PEÇA METAL DECOR TORRE EIFFEL 38 CM NATALUZ;DIVERSOS;33.26;81.00;83062900
00006261;FUNDO DE PRATO AMER. 01 PÇ POL. GOURMET DIAM. JOLITEX;DIVERSOS;7.59;17.00;46019900
00006265;MANTA QUEEN MICROFIBRA JACQUARD ATENAS/UNIQUE KSATEX;MANTA TIPO COBERTOR;48.46;156.00;63014000
00001983;COBRE LEITO SOLTEIRO 02 PÇS TRAPUNTADO ESTAMPADO BUDDEMEYER;COBRE LEITO;247.74;525.00;94049000
00006257;TAPETE BRUNELLO/MALBEC/ZURICH 2.50/3.50 / 2.40/3.40 BUCHARA;TAPETE;1365.00;3450.00;57024200
00001367;COBRE LEITO QUEEN PLISSE 05 PÇS DUPLA FACE LAVIVE;KIT;243.78;516.00;63041990
00001415;PEL BONECO DE NEVE C/ GORRO E CACHECOU 55,5 CM NIAZITEX;PELUCIA;33.45;87.00;95051000
00006260;KIT COZINHA  02 PÇS LUVA + PEGADOR JOLITEX;JOGO DE COZINHA;7.41;24.00;63029300
00003712;TOALHA BANHO 0.67/1.40 SOLARE TEKA;TOALHAS AVULSA;24.30;66.00;63026000
00000799;MANTA SOLTEIRO INFANTIL FLANNEL  ANDREZA;MANTA TIPO COBERTOR;28.70;75.00;63014000
00006228;CONJ.MASC  SHORT 1 A 3 PULLA BULLA;CONFECCOES;25.19;57.00;62032300
00005777;CONJ.BEBE FEM P M G GG ZIGZIGZAA;CONFECCOES;30.57;69.00;6112000
00005192;PESEIRA QUEEN PLISSE 2.10/0.40 LAVIVE;COLCHA;57.38;129.00;63049300
00005912;JOGO DE CAMA CASAL 04 PCS 200 FIOS DOBRA FEITA ARTEX;JOGO DE CAMA;129.32;315.00;63022100
00004847;CAMINHO DE MESA 0.40/1.35 ACETINADO BORDADO MANOR HILL;CAMINHO DE MESA;22.46;51.00;63025300
00005402;KIT MALA 3PÇS BOLSA G/P URSO PRINCIPE GADE BABY;BOLSAS;196.00;402.00;42022220
00006267;CAPA PARA TRAVESSEIRO TECIDO BABADO LISO ADULTO VEET;CAPAS;27.25;63.00;63041990
00000545;CORTINA BLACKOUT REQUINTE 4.00/2.70VARAO 4 MTS ADOMES;CORTINA;231.00;486.00;63031200
00006278;PESO DE PORTA JOLITEX;DIVERSOS;11.32;45.00;63079090
00005057;CJ 4 ANEIS P/GUADANAPO DE AÇO CIRCLE DOURADO LYOR;DIVERSOS;199.30;45.00;73239300
00004334;TAPETE LUNA 2.00/2.50 FIBRA LONGA BUCHARA;TAPETE;476.88;1296.00;57033000
00006277;TAPETE CAPACHO WELCOME 0.40/0.60 BUCHARA;TAPETE;24.00;60.00;57050000
00000364;TAPETE LUGANO/NEVADA 0.50/0.80 BUCHARA;TAPETE;24.50;60.00;57050000
00004561;TAPETE PELE BANGOR 0.60/1.20 NIAZITEX;TAPETE;56.60;145.00;57029200
00004808;BLUSA AVULSA HAVE FUN 1 A 6 ANOS FEMININO/TRICK  NICK;PERFUME FEMININO;14.24;30.00;61061000
00005336;CASAQUETO MATELASSE ZIGZAG CHEVRON HAVE FAN;CONFECCOES;32.90;69.00;61022000
00006273;TAPETE SISAL BELGA 2.00/3.00 TAPECOURO;CONFECCOES;1368.00;3090.00;57039000
00006222;TOALHA BANHO GIGANTE 0.80/1.50 OLIMPO BUDDEMEYER;CONFECCOES;40.90;87.00;61044200
00005526;TOALHA PRAIA AVELUDADA COM FRANJA 0.90/1.80 FIO TINTO DOHLER;TOALHAS AVULSA;44.20;93.00;63041910
00005508;CORTINA PRATIKA 2.50/3.00 FELICITA BELLA JANELA;CORTINA;70.02;177.00;63039200
00004814;BULE P/ CHÁ DE PORCELANA PETIT POIS 550 ML WOLFF;DIVERSOS;57.37;139.00;69111090
00005377;COBRE LEITO SUPER KING 03 PÇS 300 FIOS CASHEME/DHABI MARKEN;COBRE LEITO;952.00;1956.00;63023100
00006157;TRAVESSEIRO ROLINHO EXTRA FIRME SANTISTA;TRAVESSEIROS;16.55;42.00;94049000
00005427;TAPETE TORONTO 0.40/0.60 BUCHARA;TAPETE;18.42;42.00;42050000
00005290;TOALHA SOCIAL PONTO CRUZ LISA ANGERTEX;TOALHAS AVULSA;0.58;4.20;63026000
00004995;CORTINA JACQUARD BARRADO 3.00/2.50 ADOMES;CORTINA;166.90;336.00;63031200
00006271;GARRAFA TERMICA COLUMBUS DAYHOME;DIVERSOS;89.90;225.00;69170010
00003213;TAPETE RALPH 0.90/1.40 ROMA;TAPETE;170.47;324.00;57033000
00005646;CAPA PARA ESTOFADO GG ESTAMPADA TAMANHO ESPECIAL;CAPA;85.00;195.00;60063200
00006255;LENÇOL AVULSO SOLTEIRO KNG 200 FIOS VIDA BELA KACYUMARA;LENCOL AVULSO;44.48;128.00;63023100
00006276;TAPETE VEGAS 2.00/2.50 FIO DE SEDA FIBRA CURTA BUCHARA;TAPETE;299.50;756.00;57033000
00006248;TOALHA GIGANTE FIO DUPLA TORÇAO 0.86/1.50 NASSER KARSTEN;TOALHAS AVULSA;28.13;66.00;63026000
00006249;TOALHA ROSTO FIO DULPA TORÇAO 0.48/0.80 NASSER KARSTEN;TOALHAS AVULSA;10.65;27.00;63026000
00006275;TAPETE VEGAS 0.50/1.00 FIO DE SEDA  FIBRA CURTA BUCHARA;TAPETE;29.95;75.00;57033000
00000157;JOGO DE TOALHA 05 PCS AURORA/HELENA/YUNA/VERIDIAN KARSTE;JOGO DE TOALHAS;66.16;150.00;63026000
00002726;ALMOFADA 0.30/0.60 CAIOBA/PANAMA HEDRONS;ALMOFADA;15.87;36.00;94049000
00004362;TOALHA C/ CAPUZ BEBE LION BABY CASA IN KARSTEN;TOALHAS AVULSA;13.63;27.00;63026000
00005839;ROLO DECORATIVO 1.00MT VEET;DIVERSOS;55.60;115.00;95030031
00005541;TAPETE SAO CARLOS SHOW 0.66/1.20;TAPETE;107.60;237.00;57033000
00006112;ALMOFADA AMAMENTAÇAO BABADINHO/IMPERIAL PAULINHA BABY;TRAVESSEIRO PARA BEBE;45.19;150.00;94049000
00000761;TAPETE ORIENTAL PARADISO 0.50/0.80 JOLITEX;TAPETE;10.36;21.00;\N
00003534;TAPETE TRANÇADO XADREZ 1.50/1.50 ARTESANATO MINEIRO;TAPETE;42.33;84.00;58050090
00006226;CONJ.MASC BEBE M/G PULLA BULLA;CONFECCOES;23.80;54.00;61112000
00004312;TOALHA MESA 1.60/2.50 LIMPA FACIL XANFER;TOALHA DE MESA;36.58;72.00;63025990
00005937;MINI TRAVESSA VIDRO CORAÇÃO/BALLS METALIZADO 13,5X12X5 LYOR;DIVERSOS;5.30;12.90;70134900
00005040;MANTA BEBE MALHA ESTAMPADA MATELADA 0.76/0.76 LEPPER;MANTA PARA BEBE;25.15;51.00;63011300
00001992;JOGO DE CAMA CASAL 04 PÇS 200 BASIC NIAZITEX;JOGO DE CAMA;99.03;228.00;63023100
00005899;CORTINA P/ COZINHA 2.00/1.20 CUCINE BELCHIOR;CORTINA;44.00;93.00;63039200
00005832;SAIA PROBOX CASAL PASTILHA 1.38/1.88 35 CM ALTURA LAVIVE;SAIA PARA COLCHAO;73.62;156.00;63041990
00004335;TAPETE LUNA 2.00/3.00 FIBRA LONGA BUCHARA;TAPETE;700.12;1554.00;57033000
00005153;KIT BERÇO AM CM 08 PÇS 400 FIOS VARAL CRISTAL/CHANTILLY BABY;KIT BERÇO;580.80;1155.00;62092000
00004924;TROCADOR DE FRALDAS 0.53/0.53 LEPPER;FRALDAS;16.07;31.50;94049000
00004025;FORRO DE BANDEJA 0.30/0.45 RENDADO FLORAL JOLITEX;CAMINHO DE MESA;14.02;33.00;63025300
00004481;JOGO DE CAMA SOLTEIRO KING 03 PÇS MALHA IN COTTON ALTENBURG;JOGO DE CAMA;82.15;168.00;63021000
00005145;ROUPAO BEBE PP 1 A 3 ANO BORDADO C/CAPUZ COLEÇAO MINI LEPPER;ROUPAO;38.12;69.00;62092000
00000005;POTICHE PEQUENO C/ PÉ DE CRISTAL LYOR;DIVERSOS;54.65;27.00;70139110
00004253;TRAVESSEIRO INFANTIL HEALTHKIDS 0.40/0.60 TRISOFT;TRAVESSEIROS;10.34;19.50;94049000
00000764;TOALHA BANHAO 0.86/1.50 DILAN KARSTEN;TOALHAS AVULSA;40.29;96.00;63026000
00006280;TOALHA BANHAO JACQUARD CONFORT 0.90/1.50 DOHLER;TOALHAS AVULSA;37.74;75.00;63026000
00003542;TAPETE SAO CARLOS GALANT 2.00/3.00;TAPETE;803.05;1950.00;57024200
00003246;CONJUNTO ADULTO FEMININO CAMISETE ML CALÇA 100 % ALG.SONHART;PIJAMAS;145.90;289.00;\N
00001088;PIJAMA INFANTIL SOFT MASC.FEM.CALCA MANGA LONGA SONHART;PIJAMAS;68.00;130.50;\N
00003683;PORTA GUARDANAPO LIGA 17X17X7 CM JOLITEX;DIVERSOS;22.60;48.00;73239900
00003391;PORTA PAPEL TOALHA LIGA 19X32 CM JOLITEX;DIVERSOS;20.71;48.00;73239900
00003673;TAPETE 0.50/1.00 PELO BAIXO DIVERSOS PINHEIRO;TAPETE;14.00;57.00;57024200
00000974;PEL ALMOFADA PELUCIA ROLO 73 CM BBL1153-M FOFFY;PELUCIA;22.40;48.00;95030031
00003222;MANTA BEBE FLEECE 0.76/1.02 MICROFIBRA BORDADA  LEPPER;MANTA INFANTIL;36.31;57.00;63014000
00005605;CENTRO DE MESA CRISTAL DE CHUMBO C/ PÉ WOLFF;DIVERSOS;54.62;129.00;70139110
00004084;PERFUME FANTASY MIDNIGHT BRITNEY SPEARS 100ML;PERFUME FEMININO;148.57;450.00;33030010
00002402;VARAO PROMOCIONAL 3 MTS CORES BELLA ARTE;CORTINA;0.00;19.90;\N
00002398;COBRE LEITO KING 03 PÇS BUD VISION 270 FIOS ESTAMPADO BUDDEM;COBRE LEITO;467.43;987.00;94049000
00001656;PEL URSO LACO/MARIO BROTHERP/ SAPO C/ MACAC.GATO P.800126;DIVERSOS;9.51;18.00;\N
00002957;CORTINA DUPLEX 5.40/2.50 MATERA BELLA JANELA;CORTINA;22.10;389.00;63039200
00000395;COLCHA SOLTEIRO PIQUE D`MONZA CAZULOTEX;COLCHA;45.96;98.00;\N
00003225;MANTA LE TRICO FIO TINTO TRABALHADO/PREMIUM LISTRADO COLIBRI;MANTA PARA BEBE;39.83;105.00;63014000
00005879;CONJUNTO ADULTO MOLETON BLUSAML/CALCA  MALWEE;PIJAMAS;65.00;130.00;61072100
00003991;KIT SOLTEIRO 04 PÇS PARIS BLUE/FLOR DE LIZ/LONDON  BORDADO A;KIT;109.56;270.00;63023900
00003323;CESTO ETNIAS 29X29X23 CM JOLITEX;DIVERSOS;35.95;78.00;46021900
00001952;TOALHA LAVABO C/APLICAÇAO LOVELY 0.30/0.50 BUDDEMEYER;TOALHAS AVULSA;19.90;42.00;63023900
00000855;CULOTE/BOBY/MANTA/PEÇAS VARAIDAS BEBE PROMOCIONAL PETUTINHA;CONFECCÃO PARA BEBE;4.32;12.00;61119090
00001982;MANTA SOLTEIRO MICROFIFRA TIMES 1.50/2.20 JOLITEX;MANTA TIPO COBERTOR;34.07;81.00;63014000
00004735;CONJUNTO CAMISA C/ BERMUDA MASC TRICK NICK;CONFECCOES;61.64;129.00;62032200
00005610;MANTEGUEIRA DE VIDRO COM TAMPA BUTTERFLY 17X10,5X10 WOLFF;DIVERSOS;12.75;30.00;70134900
00005349;CAMISETA MASCULINA ML HAVE FUN;CONFECCOES;14.80;33.00;61091000
00005726;JOGO DE CAMA CASAL OLIVO TRUSSARDI;JOGO DE CAMA;28.78;1189.00;63022100
00004553;TAPETE 0.60/0.90 TULIPA/JASMIN NIAZITEX;TAPETE;38.76;87.00;57029200
00005559;BERMUDA SARJA CENTAURO HAVE FUN;CONFECCOES;32.80;66.00;61034200
00003180;JOGO DE CAMA QUEEN 04 PÇS 1000 FIOS SPLENDORE ANDREZA;JOGO DE CAMA;716.56;1677.00;63023100
00002304;TRAVESSEIRO VISCOELASTICO TRADICIONAL  NASA ALTENBURG;TRAVESSEIROS;39.86;84.00;94049000
00000972;COBRE LEITO SOLTEIRO 02 PCS 180 FIOS ANDREZA;COBRE LEITO;92.81;204.00;63041910
00006281;COBRE LEITO SUPER KING 03 PÇS VIDA BELA 200 FIOS KACYUMARA;COBRE LEITO;269.04;748.00;7908223404
00006053;JOGO DE CAMA QUEEN 04 PÇS 300 FIOS LAZIO CASA K KACYUMARA;JOGO DE CAMA;331.29;753.00;63041910
00004075;COBRE LEITO QUEEN MERANO TRUSSARDI;COBRE LEITO;498.08;1095.00;94049000
00001106;JOGO DE CAMA SOLTEIRO 03 PCS MICROFIBRA BASIC ANDREZA;JOGO DE CAMA;25.40;54.00;63022200
00003640;SAIA PROBOX SOLTEIRO SOLTEIRO KING 2.03/0.96 CRIATIVA LAVIVE;SAIA PARA COLCHAO;26.69;51.00;63041910
00003220;AVENTAL ESTAMPADO 0.72/0.86 MAIS VOCE DOHLER;CONFECCOES;12.68;25.50;63041910
00006039;JOGO DE LENÇOL PERCAL  2 PÇS HUG;JOGO DE BERÇO;14.53;39.00;63023100
00004261;TAPETE SAO CARLOS GALANT 2.00  REDONDO;TAPETE;174.04;1560.00;57024200
00005313;PERFUME BURBERRY TENDER WOMEN 35ML;PERFUME FEMININO;162.15;324.00;33030020
00006283;PIJAMA PROMOCIONAL FEM.ADULTO REG/ALÇA /CAM C/SHORT SONHART;PIJAMAS;63.00;135.00;61083100
00003036;JOGO DE CAMA CASAL 04 PCS 300 FIOS PARIS NIAZITEX;JOGO DE CAMA;175.61;399.00;63023100
00006184;JOGO DE CAMA QUEEN 04 PÇS 1000 FIOS LUXO BOUTON;JOGO DE CAMA;540.00;1140.00;63023100
00003195;PROTETOR COLCHAO SOLTEIRO IMPER. IONS DE PRATA 47CM ALTENBU;PROTETOR DE COLCHAO;80.49;237.00;94049000
00005184;CORTINA GARDEN/BORDADA 5.60/1.80 VARAO 4 MTS TAPECOL;CORTINA;269.00;552.00;63039200
00002493;VARAO DUPLO 4 MTS 19X19 MM CROM/DOUR TENT/MOIC BELLA ARTE;CORTINA;42.15;81.00;73063000
00002942;BONECO MASCOTE/CHAVEIRO MEDIO TIMES/BEN 10 FOFFY;DIVERSOS;8.73;21.00;73269090
00001937;COBRE LEITO SOLT. MALHA 02 PÇS PREMIER /ECO 1.80/2.40 ALTENB;COBRE LEITO;115.80;243.00;94049000
00004170;PERFUME AMOR AMOR CACHAREL 50ML;PERFUME FEMININO;137.78;329.00;33030020
00005572;JOGO DE CAMA CASAL MERANO TRUSSARDI;JOGO DE CAMA;384.87;849.00;63022100
00006013;JOGO DE CAMA KING 04 PCS 180 FIOS DOBRA FEIRTA ARTEX;JOGO DE CAMA;148.18;312.00;63022100
00002556;TAPETE JOLITEX RIVIERA 50/1.00;TAPETE;15.00;58.50;57033000
