Codigo;data_nascimento;genereo;cidade;setor;limite
106539;1945-02-09;F;Anápolis;ANTONIO FERNANDES;0.00
099852;1933-03-09;F;Anápolis;CENTRO;0.00
100253;1977-08-14;F;Anápolis;JAIARA;0.00
008626;1955-06-09;F;Anápolis;VILAGE;0.00
015507;1960-11-22;F;Anápolis;CENTRO ANAPOLIS;0.00
016093;1964-04-03;F;Anápolis;ALEXANDRINA;0.00
065934;1930-06-08;F;Anápolis;CENTRO;0.00
113890;0000-00-00;F;Anápolis;GOIANIA;0.00
091932;1970-03-02;F;Anápolis;ITAMARATY 2 ETAPA;0.00
040779;1948-04-09;F;Anápolis;SANTA HELENA;0.00
092403;1980-02-18;F;Anápolis;BAIRRO DE LOURDES;0.00
002631;1951-06-30;F;Anápolis;ALEXANDRINA;0.00
112286;1981-11-06;F;Anápolis;ADRIANA PARQUE;0.00
112762;1982-07-20;F;Anápolis;ARCO VERDE;0.00
114152;1990-12-19;F;Anápolis;JUNDIAI;0.00
052312;1968-04-27;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
104826;1956-03-04;M;Anápolis;SANTA MARIA DE NAZAR;450.00
018125;1957-10-10;F;Anápolis;RES. PEDRO LUDOVICO;0.00
097514;1985-07-20;F;Anápolis;LAGO DOS BURITIS;1600.00
018353;1975-04-26;F;Anápolis;ALEXANDRINA;0.00
042424;1952-05-04;F;Anápolis;ALEXANDRINA;0.00
042215;1974-06-08;F;Anápolis;JAIARA;0.00
103792;1964-07-22;F;Anápolis;MARACANA;0.00
042745;1943-02-11;F;Anápolis;ALEXANDRINA;0.00
118789;0000-00-00;F;Anápolis;GOIATUBA;0.00
036057;1972-10-27;F;Anápolis;BAIRRO ALVORADA;0.00
090511;1974-05-14;F;Anápolis;LAS PALMAS;0.00
181333;1985-10-09;F;Anápolis;VILA BELA;0.00
025960;1974-12-13;F;Anápolis;JARDIM DAS AMERICAS;0.00
108550;1956-10-12;F;Anápolis;JUNDIAI;0.00
051320;1972-05-09;F;Anápolis;ADRIANA PARQUE;0.00
009191;1978-11-25;F;Anápolis;JK;0.00
102955;1984-04-03;F;Anápolis;URUANA CIDADE;0.00
047997;1977-09-26;F;Anápolis;JAIARA;0.00
065600;1965-05-15;F;Anápolis;JARDIM CALIXTO;0.00
111759;1980-07-26;F;Anápolis;CENTRO;0.00
039807;1976-09-16;F;Anápolis;ANAPOLIS CITY I ETAP;0.00
057671;1974-10-20;F;Anápolis;SAO CARLOS;0.00
016411;1959-12-16;F;Anápolis;JAIARA;0.00
109211;1950-07-09;F;Anápolis;JANDAIA;0.00
047394;1969-03-12;F;Anápolis;JUNDIAI;0.00
103987;0000-00-00;F;Anápolis;;0.00
032099;1968-09-30;F;Anápolis;ALDEIA DOS SONHOS;0.00
062519;1958-05-28;F;Anápolis;ALEXANDRINA;0.00
008630;1958-07-02;F;Anápolis;JAIARA;500.00
067412;1983-11-08;F;Anápolis;ALEXANDRINA;650.00
120122;1985-12-06;F;Anápolis;MONICA BRAGA;0.00
115566;1981-05-18;F;Anápolis;PARQUE DOS PIRINEUS;0.00
063712;1950-05-30;F;Anápolis;CENTRO;0.00
093649;1946-01-03;F;Anápolis;MARACANA;0.00
063107;1982-04-26;F;Anápolis;ANEXO ITAMARATY;0.00
105520;1983-10-31;F;Anápolis;JAIARA;0.00
096189;1975-12-25;F;Anápolis;SANFLOWER;0.00
035290;1981-09-10;F;Anápolis;MIRAGE;0.00
028426;1965-11-28;F;Anápolis;ALEXANDRINA;0.00
030074;1975-03-24;F;Anápolis;ANTONIO FERNANDES;0.00
043477;1962-10-18;F;Anápolis;PORTAL DO CERRADO;0.00
093019;1950-08-30;F;Anápolis;JARDIM PROGRESSO;0.00
018856;1959-08-02;F;Anápolis;JARDIM DOS IPES;0.00
116557;1973-09-17;F;Anápolis;LAS PALMAS;0.00
041619;1961-12-27;F;Anápolis;ALEXANDRINA;0.00
060077;1978-10-28;F;Anápolis;JAIARA;0.00
092190;1962-03-15;F;Anápolis;NACOES UNIDAS;400.00
104386;1986-08-25;F;Anápolis;ALDEIA DOS SONHOS;0.00
055673;1952-12-16;F;Anápolis;BATISTA;0.00
111056;1980-02-24;F;Anápolis;PARAISO;0.00
091176;1980-09-22;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
039375;1977-12-01;F;Anápolis;ANAPOLIS CITY;0.00
103020;1961-07-15;F;Anápolis;JUNDIAI;0.00
042950;1978-11-15;F;Anápolis;PARQUE BRASILIA 2 ET;0.00
096115;0000-00-00;F;Anápolis;PARAISO;0.00
055107;1978-12-16;F;Anápolis;CENTRO;0.00
099719;1979-10-16;F;Anápolis;JARAGUA;0.00
105806;0000-00-00;F;Anápolis;JARAGUA;0.00
093920;0000-00-00;F;Anápolis;JK NOVA CAPITAL;0.00
110217;1974-05-02;F;Anápolis;CENTRO;0.00
005722;1958-08-11;F;Anápolis;VILA JUSSARA;0.00
112892;1963-09-26;F;Anápolis;MARACANA;0.00
096665;1964-04-11;F;Anápolis;ALEXANDRINA;0.00
093045;1957-06-18;F;Anápolis;ALEXANDRINA;0.00
054877;1960-11-21;F;Anápolis;CENTRO;0.00
097110;1968-03-25;F;Anápolis;RESIDENCIAL DAS FLOR;0.00
011841;1968-01-19;F;Anápolis;BAIRRO ALVORADA;0.00
043396;1979-07-31;F;Anápolis;JARDIM DAS AMERICAS;0.00
051640;1966-09-24;F;Anápolis;JAIARA;0.00
016042;1959-10-21;M;Anápolis;ESPERANCA;0.00
053913;1982-04-24;F;Anápolis;LAS PALMAS;0.00
090599;1982-12-10;F;Anápolis;BAIRRO DE LOURDES;0.00
093043;1962-05-12;F;Anápolis;ITAMARATY 2 ETAPA;0.00
038760;1975-09-06;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
112096;0000-00-00;F;Anápolis;JK NOVA CAPITAL;0.00
047322;1973-08-04;F;Anápolis;CONJUNTO ELDORADO;0.00
105106;1966-02-04;F;Anápolis;JARDIM SAO JERONIMO;0.00
061553;1957-07-17;F;Anápolis;RESIDENCIAL DAS FLOR;0.00
092700;1978-01-31;F;Anápolis;CENTRO ANAPOLIS;0.00
091937;1944-03-18;F;Anápolis;ZONA RURAL;0.00
100899;1990-02-04;F;Anápolis;CENTRO;0.00
043771;1980-09-08;F;Anápolis;ALEXANDRINA;0.00
053892;1956-02-10;F;Anápolis;CENTRO;0.00
090442;1958-12-09;F;Anápolis;ANA PAULA;0.00
043449;1970-08-06;F;Anápolis;VILA MARIANA;0.00
102767;1975-05-22;F;Anápolis;ALEXANDRINA;0.00
046264;1961-11-28;F;Anápolis;FORMOSA IV ETAPA;0.00
066000;1945-06-01;F;Anápolis;SAO LOURENCO;0.00
095924;1979-09-07;F;Anápolis;JARDIM DAS AMERICAS;0.00
095131;1966-01-12;F;Anápolis;ALEXANDRINA;0.00
090784;1978-10-07;F;Anápolis;ITAMARATY;0.00
120507;1969-03-12;F;Goianira;;0.00
102168;1993-08-02;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
106957;0000-00-00;F;Anápolis;ALEXANDRINA;0.00
097029;0000-00-00;F;Anápolis;VILA VERDE;0.00
054803;1961-09-10;F;Anápolis;RESIDENCIAL VALE DO;0.00
053394;1954-03-09;F;Anápolis;CENTRO ANAPOLIS;0.00
058075;1961-09-27;F;Anápolis;JUNDIAI;0.00
057591;1956-10-16;F;Anápolis;JAIARA;0.00
104678;1982-02-22;F;Anápolis;JARDIM SAO JERONIMO;0.00
001006;1937-11-04;F;Anápolis;JARDIM AMERICA;0.00
045390;1960-03-22;F;Anápolis;MARACANA;0.00
118709;1993-07-06;F;Anápolis;BAIRRO DE LOURDES;0.00
090604;1971-10-27;F;Anápolis;ALEXANDRINA;0.00
115906;1982-07-08;F;Anápolis;SAO JOAQUIM;0.00
039818;1976-03-19;F;Anápolis;MIRAGE;0.00
108859;1995-03-22;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
050687;1981-02-07;F;Anápolis;LAS PALMAS;0.00
059092;1977-08-11;F;Anápolis;PARQUE DOS PIRINEUS;0.00
098444;1978-05-06;F;Anápolis;BOA VISTA;0.00
041538;1963-07-06;F;Anápolis;JAIARA;0.00
106309;1978-12-30;F;Anápolis;JAIARA;800.00
104033;1977-02-22;F;Anápolis;JARDIM DAS OLIVEIRAS;0.00
055496;1975-03-28;F;Anápolis;JAIARA;0.00
041109;1971-07-12;F;Anápolis;PARQUE BRASILIA;0.00
110569;1974-10-08;F;Anápolis;SAO JORGE;0.00
094269;1977-10-04;F;Anápolis;PARQUE DOS PIRINEUS;0.00
043220;1981-01-22;F;Anápolis;ALEXANDRINA;0.00
113535;1987-01-06;F;Anápolis;PARQUE DOS PIRINEUS;0.00
119918;1979-03-29;F;Anápolis;BAIRRO ALVORADA;400.00
092201;1981-01-07;F;Anápolis;JARDIM ALEXANDRINA;0.00
098073;1974-03-05;F;Anápolis;JARDIM BANDEIRANTES;0.00
038336;1953-04-19;F;Anápolis;JARDIM PROGRESSO;0.00
116249;1977-04-24;F;Anápolis;SANTOS DUMONT;0.00
048090;1966-02-22;F;Anápolis;NOVA VILA;300.00
109204;1976-09-07;F;Anápolis;SAO LOURENCO;0.00
039899;1968-08-26;F;Anápolis;CENTRO ANAPOLIS;0.00
107304;1977-11-08;F;Anápolis;BANDEIRAS;0.00
100878;1944-11-28;F;Anápolis;ALEXANDRINA;0.00
113156;1991-07-29;F;Anápolis;MIRAGE;0.00
110420;1981-01-28;F;Anápolis;BOA VISTA;600.00
017753;1967-02-07;F;Anápolis;BOUGANVILLE;0.00
046142;1975-01-04;F;Anápolis;PARQUE DOS PIRINEUS;0.00
031737;1963-05-16;F;Anápolis;JUNDIAI;0.00
053235;1977-06-08;F;Anápolis;VILA BELA;0.00
108930;1992-06-08;F;Anápolis;MARACANANZINHO;0.00
115810;1990-03-19;F;Anápolis;ADRIANA PARQUE;0.00
004582;1950-10-12;F;Anápolis;JARDIM ALEXANDRINA;0.00
090795;1971-08-15;F;Anápolis;JANDAIA;0.00
000157;1961-05-15;F;Anápolis;SANTA MARIA DE NAZAR;0.00
101919;0000-00-00;F;Anápolis;BAIRRO SAO JOSE;0.00
065131;1949-03-04;F;Anápolis;ANDRACEL CENTER;0.00
110455;1985-10-30;F;Anápolis;BOUGANVILLE;600.00
093621;1959-12-13;F;Anápolis;JAIARA;0.00
096216;1979-04-12;M;Anápolis;ITAMARATY 4ª ETAPA;0.00
093818;1946-04-12;F;Anápolis;JARAGUA;0.00
018241;1963-12-05;F;Anápolis;SOUZANIA;0.00
064716;1980-12-02;F;Anápolis;CALDAS NOVAS;0.00
054382;1976-04-19;F;Anápolis;JUNDIAI;0.00
014427;1953-06-15;F;Anápolis;CENTRO;0.00
103373;1992-02-04;F;Anápolis;BANDEIRAS;0.00
097266;1972-07-19;F;Anápolis;MARACANA;0.00
019709;1950-06-13;F;Anápolis;ALEXANDRINA;0.00
099706;1972-03-05;F;Anápolis;RESIDENCIAL MORUMBI;0.00
002475;1960-05-15;F;Anápolis;JARDIM PALMARES;0.00
053357;1976-02-12;F;Anápolis;MIRAGE;0.00
115397;0000-00-00;F;Anápolis;VILA VERDE;0.00
052001;1958-05-16;F;Anápolis;JAIARA;0.00
057406;1947-11-02;F;Anápolis;ITAMARATY;0.00
047947;1957-11-18;F;Anápolis;ALEXANDRINA;0.00
114892;1985-06-27;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
052570;1948-08-31;F;Anápolis;ALEXANDRINA;0.00
107171;1940-05-27;F;Anápolis;ANAPOLIS CITY;800.00
035300;1953-04-27;F;Anápolis;QD.04 LT.14 ALEXANDR;0.00
091070;1958-05-19;F;Anápolis;JUNDIAI;0.00
094916;1957-05-10;F;Anápolis;SETOR SUL;0.00
060346;1972-09-08;F;Anápolis;INDEFINIDO;0.00
096764;1976-02-01;F;Anápolis;NOVA VILA;0.00
103097;1960-01-21;F;Anápolis;ANTONIO FERNANDES;0.00
019729;1976-04-25;F;Anápolis;ALEXANDRINA;0.00
040374;1974-02-28;F;Anápolis;CENTRO;0.00
107682;1947-10-28;F;Anápolis;LAS PALMAS;0.00
104906;1956-04-07;F;Anápolis;ITAMARATY;0.00
048664;1974-03-01;F;Anápolis;ELDORADO;0.00
093623;1959-11-20;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
062684;1982-12-06;F;Anápolis;JK NOVA CAPITAL;0.00
034532;1978-12-10;F;Anápolis;ALEXANDRINA;0.00
092180;1963-03-10;F;Anápolis;BOM SUCESSO;0.00
051458;1974-09-16;F;Anápolis;CITIO;0.00
066612;1939-05-10;F;Anápolis;CENTRO ANAPOLIS;0.00
111520;0000-00-00;F;Anápolis;JUNDIAI;0.00
005771;1952-02-28;F;Anápolis;ANAPOLIS CITY;0.00
091376;1945-12-05;F;Anápolis;ALEXANDRINA;0.00
116130;1970-05-20;F;Anápolis;SAO JORGE;0.00
102810;1958-05-18;F;Anápolis;ITAMARATY;0.00
060530;1979-04-22;F;Anápolis;NOVA VILA;0.00
067516;1986-08-05;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
101169;1962-09-22;F;Anápolis;DOM FELIPE;0.00
061329;1945-12-04;F;Anápolis;B.ITAMARATY;0.00
117875;1994-03-06;F;Anápolis;JAIARA;250.00
065825;1986-04-07;F;Anápolis;ALEXANDRINA;0.00
054620;1957-09-28;F;Anápolis;BATISTA;0.00
067356;1975-01-07;F;Anápolis;DON PEDRO 2;0.00
057433;1980-06-28;F;Anápolis;CENTRO;0.00
049078;1964-01-23;F;Anápolis;JARDIM GOIANO;0.00
100397;1962-03-31;F;Anápolis;MARACANA;0.00
061232;1956-09-16;F;Anápolis;ALEXANDRINA;0.00
096850;0000-00-00;F;Anápolis;ABADIANIA;0.00
092708;1976-01-16;F;Anápolis;JARDIM PROGRESSO;0.00
004583;1962-12-09;F;Anápolis;BOM SUCESSO;0.00
093085;1965-11-20;F;Anápolis;JARDIM DAS AMERICAS;700.00
047588;1961-10-21;F;Anápolis;FORMOSA IV ETAPA;0.00
026616;1960-01-21;F;Anápolis;JAIARA;0.00
063696;1978-03-17;F;Anápolis;ITAMARATY;0.00
056304;1966-06-08;F;Anápolis;JARDIM DAS AMERICAS;0.00
116022;1979-10-27;F;Anápolis;BATISTA;0.00
066277;1955-07-20;F;Anápolis;MARACANA;0.00
000840;1954-01-07;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
023161;1981-01-05;F;Anápolis;PARQUE IRACEMA;0.00
015846;1961-01-05;F;Anápolis;ALEXANDRINA;0.00
046708;0000-00-00;F;Anápolis;SETOR SUL;0.00
108797;1982-12-19;F;Anápolis;JAIARA;0.00
107027;1979-06-04;F;Anápolis;BOM SUCESSO;0.00
059694;1978-11-09;F;Anápolis;ANTONIO FERNANDES;0.00
059468;1980-08-01;F;Anápolis;PARQUE DAS NACOES;0.00
033812;1954-12-27;F;Anápolis;ITAMARATY;0.00
036704;1956-03-12;F;Anápolis;CENTRO;0.00
035478;1974-11-15;F;Anápolis;ANA PAULA;0.00
096606;1991-05-06;F;Anápolis;JANDAIA;0.00
101968;1987-09-02;F;Anápolis;JUNDIAI INDUSTRIAL;450.00
104613;1974-06-28;F;Anápolis;PARQUE BRASILIA 2 ET;0.00
100407;1977-02-05;F;Anápolis;MARACANA;0.00
063544;1969-09-18;F;Anápolis;SANTA RITA VILA;0.00
095186;1987-05-06;F;Anápolis;RESIDENCIAL BELA VIS;0.00
091191;1979-09-28;F;Anápolis;FREI EUSTAQUIO;0.00
110941;0000-00-00;F;Anápolis;APARECIDA DE GOIANIA;0.00
039085;1973-03-07;F;Anápolis;JUNDIAI;0.00
039400;1960-02-02;F;Anápolis;JUNDIAI;0.00
057168;1974-07-10;F;Anápolis;PARQUE IRACEMA;0.00
049386;1937-08-25;F;Anápolis;JARDIM DAS AMERICAS;0.00
107227;1987-02-02;F;Anápolis;JK NOVA CAPITAL;0.00
013883;1982-12-26;F;Anápolis;JARDIM PROGRESSO;0.00
092716;1979-08-02;F;Anápolis;MARACANA;0.00
112900;1974-07-20;F;Anápolis;JARDIM PROGRESSO;0.00
040904;1950-09-10;F;Anápolis;ALEXANDRINA;0.00
042891;1960-08-28;F;Anápolis;BAIRRO ALVORADA;0.00
041558;1984-04-30;M;Anápolis;ANEXO FREI EUSTAQUIO;0.00
011227;1961-01-05;F;Anápolis;BAIRRO SAO JOSE;0.00
031281;1960-10-01;F;Anápolis;JAIARA;0.00
100103;1945-11-11;F;Anápolis;MARACANA;0.00
094272;1984-01-18;F;Anápolis;CENTRO ANAPOLIS;400.00
027516;1972-12-04;F;Anápolis;CENTRO;0.00
004044;1967-10-04;F;Anápolis;JAIARA;0.00
095916;1980-03-07;F;Anápolis;JAIARA;0.00
066331;1958-10-15;F;Anápolis;BOM SUCESSO;0.00
019050;1967-07-27;F;Anápolis;ITAMARATY 2 ETAPA;0.00
181863;1992-03-20;F;Anápolis;RESIDENCIAL ALPHAVILLE;0.00
106763;1986-10-01;F;Anápolis;MARACANA;0.00
112363;1969-06-11;F;Anápolis;RESIDENCIAL ANDER;0.00
091590;1971-09-01;F;Anápolis;ITAMARATY 2 ETAPA;0.00
095076;1949-10-17;F;Anápolis;ALEXANDRINA;0.00
092153;1965-02-24;F;Anápolis;JARAGUA;0.00
099519;1956-07-16;F;Anápolis;JUNDIAI;0.00
031740;1975-10-31;F;Anápolis;ALEXANDRINA;600.00
091142;1973-05-01;F;Anápolis;VILA JUSSARA;0.00
050706;1975-07-10;F;Anápolis;MARACANA;0.00
101949;0000-00-00;F;Anápolis;VILA GOIS;0.00
058970;1973-04-15;F;Anápolis;ALEXANDRINA;0.00
042655;1962-05-07;F;Anápolis;JUNDIAI INDUSTRIAL;0.00
114543;1987-03-01;M;Anápolis;MANOEL GONÇALVES;0.00
060867;1982-03-15;F;Anápolis;DOM EMANUEL;0.00
120309;0000-00-00;F;Anápolis;JARDIM DAS AMERICAS;0.00
114446;1963-11-18;F;Anápolis;SAO LOURENCO;0.00
056781;1976-11-11;F;Anápolis;JAIARA;0.00
062964;1973-09-23;F;Anápolis;JOANAPOLIS;0.00
064695;1955-10-13;F;Anápolis;CENTRO;0.00
117562;0000-00-00;F;Anápolis;SANTA MARIA DE NAZAR;0.00
095270;1965-07-19;F;Anápolis;ALEXANDRINA;0.00
008935;1956-06-20;F;Anápolis;MARACANA;0.00
091097;1969-11-25;F;Anápolis;JUNDIAI;0.00
035317;1942-11-15;F;Anápolis;ALEXANDRINA;0.00
116246;1993-07-14;F;Anápolis;JARDIM PROGRESSO;0.00
117235;1981-08-16;F;Anápolis;VILA DOS SARGENTOS 2;500.00
050844;1945-01-12;F;Anápolis;SANTA ISABEL;0.00
092785;0000-00-00;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
112999;1990-08-30;F;Anápolis;CENTRO;0.00
091186;1956-11-10;F;Anápolis;POLOCENTRO;0.00
096988;0000-00-00;F;Anápolis;NEROPOLIS;0.00
181914;1953-02-07;F;Anápolis;CALIXTOPOLIS;0.00
049846;1963-08-31;F;Anápolis;VILA VERDE;0.00
114613;1988-12-22;F;Anápolis;ALDEIA DOS SONHOS;0.00
056789;1964-07-16;F;Anápolis;JAIARA;0.00
067611;1961-10-10;F;Anápolis;MONICA BRAGA;0.00
093765;0000-00-00;F;Anápolis;BANDEIRAS;0.00
035964;1961-05-18;F;Anápolis;PARAISO;0.00
006533;1966-09-21;F;Anápolis;CENTENARIO;0.00
106084;1984-12-21;F;Anápolis;JARDIM ALEXANDRINA;0.00
041304;1956-12-05;F;Anápolis;ALEXANDRINA;0.00
050347;1977-05-03;F;Anápolis;JUNDIAI;0.00
043219;1981-06-17;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
094665;1969-05-11;F;Anápolis;ANAPOLIS CITY 3ª ETA;0.00
120125;2007-03-09;F;Anápolis;ALDEIA DOS SONHOS;0.00
041054;1977-12-15;F;Anápolis;MARACANA;0.00
055987;1967-01-28;F;Anápolis;JAIARA;0.00
039533;1964-03-08;F;Anápolis;JUNDIAI;0.00
108344;0000-00-00;F;Anápolis;RESIDENCIAL ARAGUAIA;0.00
094079;1974-01-14;F;Anápolis;JARDIM ALEXANDRINA;0.00
061151;1961-01-23;F;Anápolis;SANTA MARIA DE NAZAR;0.00
091793;1960-10-24;F;Anápolis;JARDIM PROGRESSO;0.00
004482;1952-01-24;F;Anápolis;JUNDIAI INDUSTRIAL;0.00
112086;1954-07-06;F;Anápolis;ALEXANDRINA;0.00
181919;1994-07-04;F;Anápolis;RES ANA CAROLINA;0.00
060493;1960-06-22;F;Anápolis;JARDIM PROGRESSO;0.00
049214;1963-04-26;F;Anápolis;CENTRO;0.00
001836;1958-06-01;F;Anápolis;ALEXANDRINA;0.00
103864;1956-11-16;F;Anápolis;CENTRO ANAPOLIS;0.00
048884;0000-00-00;F;Anápolis;JAIARA;0.00
104859;0000-00-00;F;Anápolis;PIRENOPOLIS;0.00
112049;1987-04-11;F;Anápolis;MARACANANZINHO;0.00
115648;1958-08-11;F;Anápolis;BOA VISTA;0.00
015597;1949-05-08;F;Anápolis;ALEXANDRINA;0.00
107219;1986-03-12;F;Anápolis;ALDEIA DOS SONHOS;0.00
091898;1986-10-31;F;Anápolis;BANDEIRAS;1000.00
017031;1973-12-17;F;Anápolis;BANDEIRAS;0.00
065593;1973-10-10;F;Anápolis;ALEXANDRINA;0.00
062155;1938-12-30;F;Anápolis;ALEXANDRINA;0.00
021269;1963-11-29;F;Anápolis;NOVO PARAISO;0.00
103965;1956-06-09;F;Anápolis;CENTRO ANAPOLIS;0.00
116253;1976-09-01;M;Anápolis;JAIARA;0.00
063229;1963-01-03;F;Anápolis;ALEXANDRINA;0.00
101905;0000-00-00;F;Anápolis;NACOES UNIDAS;0.00
096048;1958-10-19;F;Anápolis;CENTRO;400.00
093221;1982-05-21;F;Anápolis;ALEXANDRINA;0.00
057020;1982-08-18;F;Anápolis;VILA VERDE;0.00
054885;1944-11-20;F;Anápolis;ANDRACEL CENTER;0.00
058423;1956-11-03;F;Anápolis;ANDRACEL CENTER;0.00
094253;1991-02-11;F;Anápolis;CENTRO;0.00
101794;1993-08-11;F;Anápolis;JAIARA;0.00
092690;1976-10-07;F;Anápolis;ANEXO ITAMARATY;0.00
067799;1961-03-26;F;Anápolis;NOVA VILA;0.00
091595;1953-11-17;F;Anápolis;VILA GOIS;0.00
117653;1976-07-25;F;Anápolis;MARACANA;500.00
091390;1938-07-08;F;Anápolis;ALEXANDRINA;0.00
111972;1988-07-26;F;Anápolis;RESIDENCIAL VALE DO;0.00
048255;1963-04-17;F;Anápolis;ITAMARATY 2 ETAPA;0.00
003585;1968-04-08;F;Anápolis;JUNDIAI;0.00
026530;1961-01-17;F;Anápolis;ALEXANDRINA;0.00
016891;1956-07-29;F;Anápolis;JAIARA;0.00
049614;1982-04-18;F;Anápolis;JUNDIAI;0.00
064944;1949-07-05;F;Anápolis;JUNDIAI;0.00
027775;0000-00-00;F;Anápolis;NACOES UNIDAS;0.00
061772;1968-10-13;M;Anápolis;ANTONIO FERNANDES;0.00
061548;1988-04-26;F;Anápolis;JARDIM ALEXANDRINA;0.00
091769;1974-07-30;F;Anápolis;JAIARA;0.00
111969;1969-07-21;F;Anápolis;JARDIM DOS IPES;0.00
059924;1967-04-08;F;Anápolis;ITAMARATY;0.00
096214;1951-05-03;F;Anápolis;MARACANA;0.00
092046;1958-09-22;F;Anápolis;ALEXANDRINA;0.00
066299;1974-08-18;F;Anápolis;JAIARA;300.00
053557;1981-11-17;F;Anápolis;JOANAPOLIS;0.00
053451;1981-07-22;F;Anápolis;JAIARA;0.00
098650;1980-06-16;F;Anápolis;CIDADE UNIVERSITARIA;0.00
110104;1975-04-24;F;Anápolis;CENTRO;0.00
065657;1959-09-01;F;Anápolis;ITAMARATY;0.00
094500;1963-03-22;F;Anápolis;JARDIM PROGRESSO;0.00
095798;1986-05-24;F;Anápolis;JARDIM PROGRESSO;0.00
104789;1960-09-20;F;Anápolis;BOM SUCESSO;0.00
097750;1969-04-22;M;Anápolis;ALEXANDRINA;0.00
106555;1961-09-20;F;Anápolis;NOVA VILA;0.00
094978;1982-12-22;F;Anápolis;BAIRRO SAO JOAO;0.00
117873;1969-02-05;F;Anápolis;BOA VISTA;0.00
018469;1956-11-07;F;Anápolis;CENTRO;0.00
063394;1974-02-27;F;Anápolis;SANTO ANDRE;0.00
049663;1958-05-18;F;Anápolis;MARACANA;0.00
117286;1974-10-30;F;Anápolis;BAIRRO DE LOURDES;500.00
065216;1966-01-16;F;Anápolis;BOUGANVILLE;0.00
106441;1975-01-03;F;Anápolis;PARQUE DOS PIRINEUS;0.00
117670;1963-05-28;F;Anápolis;SAO JOSE;0.00
101816;1942-02-10;F;Anápolis;VILA FORMOSA;0.00
019604;1961-10-19;F;Anápolis;JAIARA;0.00
104919;1981-08-27;F;Anápolis;INDUSTRIAL AEROPORTO;0.00
092655;1962-08-15;F;Anápolis;ALEXANDRINA;0.00
182017;1993-02-22;F;Anápolis;SETOR SUL JAMIL MIGUEL;0.00
096875;1972-01-22;F;Anápolis;LEBLON;0.00
090648;1967-04-04;F;Anápolis;ITAMARATY;0.00
047321;1975-10-19;F;Anápolis;MARACANA;0.00
047315;1965-09-15;F;Anápolis;JARDIM PROGRESSO;0.00
041881;1975-07-09;F;Anápolis;MIRAGE;0.00
104055;0000-00-00;F;Anápolis;JARDIM EUROPA;0.00
116913;1994-02-13;F;Anápolis;PARQUE DOS PIRINEUS;0.00
044370;1964-10-13;F;Anápolis;CENTRO ANAPOLIS;0.00
060821;1979-11-17;F;Anápolis;ALEXANDRINA;0.00
091973;0000-00-00;F;Anápolis;DAS AMERICAS JARDIM;0.00
091988;1950-01-23;F;Anápolis;JAIARA;0.00
061899;1979-09-11;F;Anápolis;SANTA MARIA DE NAZAR;0.00
048536;1984-06-04;F;Anápolis;JARDIM DOS IPES;0.00
051238;1962-07-10;F;Anápolis;CIDADE UNIVERSITARIA;0.00
045543;1968-03-02;F;Anápolis;MARACANA;0.00
003959;1952-09-22;F;Anápolis;NOSSA SENHORA DA ABA;0.00
097887;1985-01-15;F;Anápolis;SAO JORGE;0.00
097535;1983-06-21;F;Anápolis;RECANTO DO SOL;0.00
029059;1973-07-12;F;Anápolis;RECANTO DO SOL;0.00
000856;1959-12-23;F;Anápolis;JUNDIAI;0.00
109672;1959-07-16;F;Anápolis;JARDIM ALEXANDRINA;200.00
112424;1962-05-27;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
043119;1958-12-25;F;Anápolis;CENTRO;0.00
067109;1981-03-08;F;Anápolis;NOVA VILA;0.00
051335;1967-11-19;F;Anápolis;JAIARA;0.00
098737;1961-11-16;F;Anápolis;JAIARA;0.00
042872;1962-04-13;F;Anápolis;MIRAGE;0.00
116234;1952-08-11;F;Anápolis;JARDIM BANDEIRANTES;0.00
094979;1952-10-22;F;Anápolis;ALEXANDRINA;0.00
103485;1961-07-09;F;Anápolis;MARACANA;0.00
064311;1948-02-22;F;Anápolis;ANTONIO FERNANDES;0.00
103222;1986-07-30;F;Anápolis;JAIARA;0.00
102688;1953-06-16;F;Anápolis;ALEXANDRINA;0.00
117181;1997-11-26;F;Anápolis;LAS PALMAS;0.00
115809;1959-08-29;F;Anápolis;MIRAGE;0.00
016937;1967-03-04;F;Anápolis;ALEXANDRINA;0.00
029461;1974-02-02;F;Anápolis;VILA GOIS;0.00
007505;1952-06-25;F;Anápolis;ALEXANDRINA;0.00
118054;0000-00-00;F;Anápolis;NOVA VILA;0.00
053771;1969-11-26;F;Anápolis;JARDIM ALEXANDRINA;0.00
042020;0000-00-00;F;Anápolis;VILAGE JARDIM;0.00
090935;1982-10-17;F;Anápolis;VILA BRASIL;0.00
