DATA;numero_venda;valor;cliente;vendedor;codigo_forma_pagamento
2019-08-02 12:11:56;0501795;1047.00;0;100;09
2019-08-02 13:38:01;0501803;142.50;0;100;10
2019-08-02 12:24:22;0501799;267.00;0;100;09
2019-08-02 14:01:29;0501808;61.20;112649;100;07
2019-08-02 13:53:09;0501806;208.05;0;104;10
2019-08-02 14:14:32;0501810;25.00;0;100;01
2019-08-02 14:22:14;0501812;64.50;0;100;10
2019-08-02 14:25:46;0501814;287.00;117655;042;13
2019-08-02 14:30:40;0501815;1470.00;60796;104;13
2019-08-02 14:35:34;0501819;135.20;0;100;09
2019-08-02 14:44:37;0501821;577.12;0;100;10
2019-08-02 14:59:45;0501823;348.00;0;104;10
2019-08-02 15:02:39;0501825;233.70;0;104;01
2019-08-02 15:13:23;0501827;306.00;104561;104;13
2019-08-02 15:14:42;0501828;89.00;0;104;09
2019-08-02 15:51:24;0501831;264.80;0;104;09
2019-08-02 16:22:57;0501834;61.27;110327;104;01
2019-08-02 16:25:10;0501836;313.50;0;104;10
2019-08-02 16:50:18;0501839;62.90;96197;104;10
2019-08-02 16:55:20;0501841;789.00;112261;104;09
2019-08-02 17:50:43;0501849;38.40;0;104;01
2019-08-02 18:05:03;0501851;1857.00;0;104;01
2019-08-02 18:12:35;0501854;426.00;40416;042;08
2019-08-02 18:17:34;0501855;320.00;0;104;01
2019-08-03 09:48:55;0501874;624.00;113083;073;13
2019-08-03 08:25:07;0501859;37.05;0;100;01
2019-08-03 08:51:10;0501861;68.40;113081;100;01
2019-08-03 08:58:49;0501863;87.37;106286;042;01
2019-08-03 09:00:17;0501865;172.80;57228;100;08
2019-08-03 09:23:49;0501867;116.80;0;042;01
2019-08-03 09:24:42;0501869;435.80;95321;042;01
2019-08-03 09:28:50;0501871;54.15;0;042;09
2019-08-03 09:29:45;0501872;52.72;0;100;09
2019-08-03 10:16:32;0501881;303.00;5774;073;12
2019-08-03 09:54:17;0501877;465.00;95095;100;11
2019-08-03 10:07:42;0501879;322.50;0;100;09
2019-08-03 10:38:31;0501884;102.60;0;100;09
2019-08-03 10:45:36;0501886;994.80;0;100;09
2019-08-03 10:51:08;0501888;160.80;0;100;01
2019-08-03 11:13:45;0501891;484.50;54605;075;13
2019-08-03 11:14:01;0501892;40.80;0;104;01
2019-08-03 11:23:03;0501896;1130.01;0;042;01
2019-08-03 11:27:57;0501897;14.25;0;042;01
2019-08-03 11:29:36;0501898;99.00;0;042;09
2019-08-03 11:39:18;0501901;364.80;0;100;01
2019-08-03 11:45:46;0501903;139.20;0;100;10
2019-08-03 11:50:23;0501904;612.00;93204;075;12
2019-08-03 11:50:12;0501905;88.35;96404;100;01
2019-08-03 11:59:45;0501908;2607.10;0;100;09
2019-08-03 12:05:57;0501909;227.00;0;100;09
2019-08-03 12:25:49;0501911;56.70;0;100;01
2019-08-03 12:29:38;0501913;41.32;0;100;09
2019-08-03 13:12:12;0501921;810.00;109233;075;13
2019-08-03 12:44:36;0501917;334.80;0;100;09
2019-08-03 13:04:09;0501919;90.00;0;100;09
2019-08-03 13:17:39;0501923;348.00;0;100;09
2019-08-03 13:19:38;0501925;484.50;0;100;09
2019-08-03 13:23:44;0501927;1044.00;0;100;09
2019-08-03 14:04:50;0501929;535.00;0;100;09
2019-08-03 14:14:05;0501931;122.40;0;100;09
2019-08-03 14:14:42;0501932;65.55;0;100;09
2019-08-03 15:21:19;0501939;1983.00;64094;075;06
2019-08-03 15:13:17;0501935;280.00;0;100;01
2019-08-03 15:15:14;0501936;337.87;0;100;09
2019-08-03 15:48:49;0501943;333.00;0;100;09
2019-08-03 15:50:40;0501944;582.80;0;100;01
2019-08-03 16:01:41;0501947;873.50;102091;100;01
2019-08-03 16:13:16;0501951;626.40;0;100;01
2019-08-05 08:39:24;0501953;158.40;0;100;01
2019-08-05 08:52:22;0501955;790.00;0;100;09
2019-08-05 08:53:51;0501956;1533.00;114996;075;13
2019-08-05 09:04:08;0501959;2199.00;114996;075;06
2019-08-05 11:02:23;0501979;685.00;90384;104;10
2019-08-05 10:40:52;0501976;201.30;93851;075;12
2019-08-05 11:22:20;0501981;159.00;68057;104;11
2019-08-05 11:26:34;0501982;1293.00;181015;104;13
2019-08-05 11:43:50;0501986;267.41;0;104;01
2019-08-05 12:10:01;0501991;48.00;0;104;10
2019-08-05 12:13:38;0501993;267.00;43469;042;11
2019-08-05 12:52:45;0501995;607.50;0;100;10
2019-08-05 13:34:31;0501998;182.00;0;104;09
2019-08-05 15:12:20;0502029;90.00;0;100;01
2019-08-05 13:47:34;0502000;69.00;108829;042;06
2019-08-05 14:13:21;0502003;357.00;0;100;09
2019-08-05 14:15:17;0502006;191.60;0;100;10
2019-08-05 14:23:17;0502012;74.10;0;100;10
2019-08-05 14:24:38;0502014;438.00;53448;042;11
2019-08-05 14:46:26;0502019;109.20;0;100;01
2019-08-05 14:44:47;0502017;89.00;0;104;01
2019-08-05 14:50:26;0502022;78.00;0;100;09
2019-08-05 14:56:02;0502024;69.80;0;100;09
2019-08-05 14:57:08;0502025;194.55;0;100;10
2019-08-05 15:56:40;0502038;126.00;0;100;09
2019-08-05 14:58:52;0502027;255.00;0;100;01
2019-08-05 15:49:29;0502036;171.00;0;100;01
2019-08-05 15:19:59;0502034;1094.00;0;100;09
2019-08-05 16:23:23;0502043;405.00;0;100;09
2019-08-05 16:13:44;0502040;54.15;0;100;01
2019-08-05 18:27:23;0502055;291.40;0;104;09
2019-08-05 16:46:25;0502046;54.15;0;100;09
2019-08-05 18:41:53;0502057;637.00;98721;104;10
2019-08-06 08:32:59;0502059;159.60;0;100;01
2019-08-06 08:53:07;0502061;657.00;0;100;10
2019-08-06 10:09:36;0502089;252.00;0;100;09
2019-08-06 09:10:36;0502064;202.87;0;100;10
2019-08-06 09:31:28;0502068;253.65;0;100;01
2019-08-06 10:02:24;0502086;104.02;0;100;01
2019-08-06 09:36:44;0502072;169.40;0;100;09
2019-08-06 09:40:44;0502074;27.07;0;100;09
2019-08-06 09:41:21;0502075;399.00;107153;075;12
2019-08-06 10:09:03;0502088;31.35;0;100;10
2019-08-06 10:28:18;0502091;93.00;0;100;09
2019-08-06 10:35:27;0502093;351.00;0;100;09
2019-08-06 12:47:24;0502118;110.00;0;104;10
2019-08-06 12:20:44;0502110;48.67;0;100;10
2019-08-06 13:13:13;0502120;813.00;549;104;09
2019-08-06 13:25:42;0502122;495.00;112955;075;12
2019-08-06 14:06:44;0502125;544.00;98217;075;12
2019-08-06 14:09:09;0502126;108.30;0;100;10
2019-08-06 14:13:48;0502129;983.25;0;100;10
2019-08-06 15:49:13;0502162;715.00;0;100;09
2019-08-06 14:30:53;0502145;147.00;0;100;01
2019-08-06 14:50:26;0502149;171.00;16833;075;12
2019-08-06 15:18:59;0502156;189.52;0;100;01
2019-08-06 15:26:34;0502159;165.30;0;100;01
2019-08-06 15:27:49;0502160;1254.00;67442;075;13
2019-08-06 16:09:49;0502166;67.50;0;104;10
2019-08-06 16:58:38;0502182;470.80;0;104;09
2019-08-06 16:44:38;0502170;24.90;0;139;01
2019-08-06 16:48:29;0502175;158.40;0;139;09
2019-08-06 16:47:36;0502177;3176.00;56301;104;06
2019-08-06 16:51:26;0502180;65.70;0;139;01
2019-08-06 17:12:09;0502184;12.40;0;104;01
2019-08-06 17:22:16;0502189;614.00;98429;104;13
2019-08-06 17:20:09;0502187;187.80;0;104;01
2019-08-06 17:28:21;0502191;2087.10;181036;075;13
2019-08-06 17:37:03;0502193;253.60;0;104;01
2019-08-06 17:39:12;0502195;12.80;0;104;01
2019-08-06 17:54:43;0502197;450.00;0;104;01
2019-08-06 17:59:51;0502199;31.35;0;104;01
2019-08-06 18:12:47;0502202;354.00;49794;104;08
2019-08-07 08:43:51;0502208;39.90;0;100;10
2019-08-07 09:11:19;0502211;188.70;0;100;01
2019-08-07 09:16:19;0502214;381.60;0;100;09
2019-08-07 09:36:58;0502220;406.80;68057;073;11
2019-08-07 09:26:14;0502217;168.00;0;100;09
2019-08-07 09:41:28;0502222;99.00;0;100;01
2019-08-07 09:58:58;0502224;1050.00;0;042;01
2019-08-07 10:07:23;0502226;128.00;0;042;10
2019-08-07 10:24:43;0502229;96.00;181036;075;07
2019-08-07 10:37:10;0502232;600.00;0;100;09
2019-08-07 10:41:19;0502235;1299.99;34129;100;01
2019-08-07 10:53:28;0502239;14.90;0;100;01
2019-08-07 10:54:40;0502241;94.80;2646;100;09
2019-08-07 11:00:57;0502244;1000.64;0;100;10
2019-08-07 11:21:23;0502248;34.20;0;100;01
2019-08-07 11:25:14;0502250;45.00;0;100;09
2019-08-07 11:33:29;0502252;1080.50;0;100;09
2019-08-07 11:34:45;0502254;291.50;0;100;09
2019-08-07 11:36:17;0502255;2234.20;0;100;10
2019-08-07 11:45:01;0502258;34.20;0;100;10
2019-08-07 12:17:13;0502264;477.00;0;100;09
2019-08-07 12:10:52;0502262;268.50;0;100;09
2019-08-07 12:45:56;0502267;79.80;0;100;01
2019-08-07 12:53:45;0502270;25.00;0;100;01
2019-08-07 12:56:28;0502271;17.80;0;100;01
2019-08-07 13:19:06;0502278;65.00;103704;100;01
2019-08-07 13:19:46;0502279;264.90;0;100;09
2019-08-07 13:20:55;0502280;396.00;37439;100;01
2019-08-07 13:21:21;0502281;39.00;103704;075;06
2019-08-07 13:21:48;0502282;96.00;0;100;01
2019-08-07 13:39:58;0502287;170.00;0;100;01
2019-08-07 13:41:13;0502288;276.00;0;100;09
2019-08-07 13:43:20;0502290;72.00;0;100;09
2019-08-07 13:53:31;0502296;79.00;0;100;01
2019-08-07 13:48:22;0502293;28.80;0;100;01
2019-08-07 14:18:25;0502301;67.50;0;100;09
2019-08-07 14:37:13;0502308;94.99;0;100;01
2019-08-07 14:30:20;0502306;178.80;0;100;09
2019-08-07 14:58:32;0502311;102.00;20877;075;07
2019-08-07 14:37:24;0502309;382.95;0;100;10
2019-08-07 15:14:40;0502316;57.00;113080;073;06
2019-08-07 15:42:45;0502326;120.00;19290;075;07
2019-08-07 15:17:05;0502318;52.00;0;100;09
2019-08-07 15:57:25;0502330;1005.00;0;100;09
2019-08-07 15:31:13;0502323;129.00;59804;100;01
2019-08-07 15:32:02;0502324;335.40;59804;075;08
2019-08-07 15:47:25;0502328;85.50;0;100;01
2019-08-07 15:59:52;0502332;322.05;0;100;09
2019-08-07 16:08:41;0502335;66.00;0;100;09
2019-08-08 09:04:53;0502375;604.80;68057;073;11
2019-08-07 16:18:46;0502340;360.00;98782;100;08
2019-08-07 17:25:44;0502355;168.00;49293;100;09
2019-08-07 16:33:38;0502343;829.80;0;100;09
2019-08-08 08:59:40;0502373;120.00;0;100;09
2019-08-07 16:46:41;0502345;144.00;112674;100;08
2019-08-07 16:55:34;0502347;126.00;0;100;09
2019-08-07 17:09:59;0502351;1800.00;0;100;10
2019-08-07 17:17:51;0502353;444.80;0;100;09
2019-08-07 17:45:08;0502357;147.00;104460;075;07
2019-08-07 17:50:52;0502358;68.40;0;100;01
2019-08-07 17:56:21;0502361;51.00;104460;075;06
2019-08-07 17:57:28;0502363;74.10;0;100;09
2019-08-07 18:02:02;0502365;1090.12;36388;100;09
2019-08-07 18:03:53;0502366;25.65;0;100;01
2019-08-08 09:27:38;0502377;45.60;0;100;10
2019-08-08 12:11:50;0502400;11.40;0;100;09
2019-08-08 14:20:32;0502419;74.10;0;100;01
2019-08-08 09:48:26;0502382;110.50;91927;073;07
2019-08-08 09:55:17;0502385;161.70;0;100;01
2019-08-08 10:06:07;0502386;87.00;54618;073;07
2019-08-08 10:06:40;0502387;87.00;0;100;09
2019-08-08 10:08:20;0502389;39.90;0;100;01
2019-08-08 10:19:07;0502391;423.00;54618;075;13
2019-08-08 10:24:05;0502393;5.70;0;100;01
2019-08-08 11:35:03;0502398;114.00;0;100;09
2019-08-08 12:24:34;0502402;252.00;18823;100;13
2019-08-08 12:26:05;0502403;100.80;0;100;09
2019-08-08 12:26:39;0502404;31.35;0;100;10
2019-08-08 12:58:50;0502409;225.00;0;100;09
2019-08-08 12:46:56;0502406;29.80;0;100;09
2019-08-08 13:43:57;0502416;115.42;0;100;01
2019-08-08 13:30:34;0502412;90.00;0;100;09
2019-08-08 13:33:07;0502414;22.80;0;100;01
2019-08-08 14:56:17;0502421;36.00;0;100;10
2019-08-08 14:57:47;0502423;690.00;0;100;10
2019-08-08 15:10:05;0502425;450.00;92743;075;08
2019-08-08 15:24:43;0502427;1400.00;0;100;10
2019-08-08 15:55:51;0502430;43.50;0;100;10
2019-08-08 16:10:10;0502432;138.00;0;100;09
2019-08-08 18:04:16;0502457;25.65;0;100;01
2019-08-08 16:33:30;0502436;409.99;0;100;09
2019-08-08 16:41:27;0502438;31.35;0;100;01
2019-08-08 16:44:19;0502440;18.52;0;100;01
2019-08-08 17:04:41;0502442;1132.50;55505;075;12
2019-08-08 17:39:43;0502452;1219.50;59908;075;13
2019-08-08 17:25:26;0502448;1697.45;108801;075;14
2019-08-08 17:35:28;0502450;63.00;0;100;09
2019-08-08 17:47:08;0502453;1011.18;0;100;10
2019-08-08 18:04:28;0502458;1999.99;0;100;10
2019-08-09 08:40:12;0502462;179.80;0;100;09
2019-08-09 08:54:34;0502465;93.00;0;100;01
2019-08-09 09:20:51;0502473;594.00;0;100;01
2019-08-09 09:48:23;0502489;756.00;98795;075;06
2019-08-09 09:22:37;0502475;86.92;47136;100;01
2019-08-09 09:33:31;0502477;42.00;0;100;01
2019-08-09 09:44:34;0502480;783.00;106110;075;06
2019-08-09 10:02:37;0502497;104.10;0;013;01
2019-08-09 10:28:07;0502510;148.00;56773;075;08
2019-08-09 10:03:19;0502499;282.00;0;100;01
2019-08-09 10:13:47;0502502;734.25;0;100;01
2019-08-09 10:22:17;0502504;38.55;0;100;01
2019-08-09 10:26:57;0502509;248.00;95830;075;11
2019-08-09 10:40:15;0502514;380.00;0;100;01
2019-08-09 13:48:40;0502537;142.50;0;013;01
2019-08-09 10:44:58;0502516;118.50;113941;100;01
2019-08-09 11:07:04;0502519;23.80;0;100;01
2019-08-09 11:15:51;0502521;237.00;0;100;01
2019-08-09 11:50:38;0502524;2420.60;0;100;01
2019-08-09 11:51:41;0502525;259.20;49302;073;08
2019-08-09 11:52:43;0502526;90.00;0;100;01
2019-08-09 11:55:55;0502530;507.00;104749;073;13
2019-08-09 13:08:01;0502532;1129.35;0;100;01
2019-08-09 13:23:40;0502534;599.60;0;100;01
2019-08-09 14:29:37;0502541;148.20;0;100;01
2019-08-09 14:37:22;0502543;253.65;0;100;01
2019-08-09 14:38:19;0502544;122.40;0;100;01
2019-08-09 14:38:47;0502545;213.00;108897;100;11
2019-08-09 14:47:28;0502551;264.00;115014;100;12
2019-08-09 17:19:09;0502605;183.00;19074;100;01
2019-08-09 14:43:28;0502549;1584.00;0;100;01
2019-08-09 15:00:22;0502554;68.40;0;100;01
2019-08-09 15:03:38;0502556;675.00;103872;073;13
2019-08-09 15:32:37;0502564;198.20;0;100;01
2019-08-09 15:51:12;0502576;45.60;0;100;01
2019-08-09 16:07:19;0502578;43.05;0;100;01
2019-08-09 16:20:30;0502581;126.00;0;100;01
2019-08-09 16:21:48;0502583;640.71;181060;073;13
2019-08-09 16:28:56;0502588;39.60;0;100;01
2019-08-09 16:35:37;0502590;34.20;0;100;01
2019-08-09 16:41:19;0502592;124.99;0;100;01
2019-08-09 17:47:06;0502608;99.00;0;100;01
2019-08-09 17:55:16;0502610;50.00;0;100;01
2019-08-09 17:57:34;0502612;41.32;0;100;01
2019-08-09 17:58:00;0502613;250.00;0;100;01
2019-08-09 18:10:44;0502614;176.70;0;100;01
2019-08-09 18:11:53;0502615;34.90;0;100;01
2019-08-10 08:38:29;0502619;261.00;25941;075;07
2019-08-10 08:54:31;0502621;148.50;112360;075;11
2019-08-10 09:32:52;0502625;196.80;0;100;10
2019-08-10 09:36:58;0502627;634.50;113649;075;13
2019-08-10 09:40:08;0502629;59.85;0;100;09
2019-08-10 09:43:39;0502631;210.00;111819;075;11
2019-08-10 09:45:43;0502632;49.90;0;100;10
2019-08-10 09:50:35;0502634;443.00;113807;075;12
2019-08-10 09:53:08;0502636;579.00;111819;075;13
2019-08-10 09:55:39;0502637;136.80;0;100;10
2019-08-10 09:58:12;0502639;247.20;0;100;01
2019-08-10 10:11:13;0502643;31.80;0;100;01
2019-08-10 10:16:34;0502645;126.00;60317;075;07
2019-08-10 10:25:45;0502648;1398.00;0;100;01
2019-08-10 10:41:31;0502655;2940.00;108801;075;13
2019-08-10 10:28:20;0502651;125.00;0;092;01
2019-08-10 10:41:28;0502656;157.50;20267;075;11
2019-08-10 10:42:20;0502657;153.00;0;100;01
2019-08-10 10:43:49;0502660;397.50;0;092;01
2019-08-10 10:45:36;0502663;362.80;0;100;09
2019-08-10 10:59:20;0502665;31.80;0;100;01
2019-08-10 11:07:43;0502667;393.15;47706;100;01
2019-08-10 11:10:21;0502668;68.70;0;100;09
2019-10-16 17:01:37;0509203;31.80;0;136;09
2019-08-10 11:27:27;0502673;94.05;0;100;01
2019-08-10 11:28:19;0502674;176.00;0;100;09
2019-08-10 11:28:46;0502675;1284.00;0;100;09
2019-08-10 11:31:32;0502678;192.00;0;100;09
2019-08-10 11:33:48;0502680;362.70;0;100;09
2019-08-10 11:36:05;0502681;198.00;0;100;09
2019-08-10 11:56:13;0502684;205.20;0;092;01
2019-08-10 11:57:34;0502685;324.50;0;092;01
2019-08-10 11:57:48;0502687;1184.00;97032;073;06
2019-08-10 12:16:36;0502691;894.00;0;092;01
2019-08-10 12:15:37;0502690;550.00;0;092;01
2019-08-10 12:17:55;0502693;235.80;0;100;10
2019-08-10 12:19:05;0502695;119.00;0;100;01
2019-08-10 12:19:29;0502696;612.00;46064;073;11
2019-08-10 12:34:30;0502698;792.00;0;100;09
2019-08-10 12:41:41;0502700;339.99;0;100;09
2019-08-10 12:58:53;0502702;117.00;0;100;09
2019-08-10 13:28:28;0502704;74.40;0;100;09
2019-08-10 14:11:05;0502707;33.60;0;100;01
2019-08-10 15:53:22;0502727;171.20;0;100;09
2019-08-10 14:15:12;0502709;38.40;0;100;01
2019-08-10 15:04:52;0502713;145.50;52178;075;08
2019-08-10 15:06:08;0502714;399.00;52178;075;13
2019-08-10 15:13:51;0502717;234.00;0;100;09
2019-08-10 15:14:28;0502718;267.00;0;100;01
2019-08-10 15:20:10;0502720;60.00;0;100;01
2019-08-10 15:27:51;0502722;103.20;0;100;01
2019-08-10 15:47:20;0502725;228.00;42076;073;11
2019-08-10 17:21:37;0502730;787.50;113649;100;13
2019-08-12 09:19:01;0502732;48.00;100559;075;06
2019-08-12 09:29:33;0502735;128.80;0;100;10
2019-08-12 09:31:43;0502737;753.00;61864;075;13
2019-08-12 09:54:23;0502741;23.10;0;100;09
2019-08-12 09:57:17;0502743;34.20;0;100;09
2019-08-12 10:06:10;0502749;504.00;67417;075;11
2019-08-12 10:10:37;0502753;231.00;106251;075;11
2019-08-12 11:01:34;0502769;380.40;0;100;09
2019-08-12 12:29:31;0502774;138.00;96179;075;08
2019-08-12 12:31:54;0502776;260.00;0;100;01
2019-08-12 12:46:01;0502778;171.00;0;100;10
2019-08-12 13:02:23;0502780;81.22;0;100;09
2019-08-12 13:36:52;0502781;90.00;101520;075;07
2019-08-12 14:05:55;0502783;260.00;0;100;01
2019-08-12 15:53:18;0502790;35.60;0;075;10
2019-08-12 16:11:29;0502793;900.00;0;075;10
2019-08-12 16:24:17;0502796;942.00;0;075;01
2019-08-12 16:33:01;0502798;161.05;0;075;01
2019-08-12 16:35:32;0502800;149.50;0;075;01
2019-08-12 16:38:29;0502803;39.90;0;075;01
2019-08-12 16:45:59;0502805;51.60;0;100;01
2019-08-12 17:13:06;0502807;31.35;0;100;09
2019-08-12 17:13:36;0502808;151.20;0;100;01
2019-08-12 17:29:37;0502811;57.00;0;100;01
2019-08-12 17:35:48;0502815;832.80;0;042;01
2019-08-12 17:38:28;0502816;58.50;0;100;01
2019-08-12 17:39:23;0502819;60.00;0;100;01
2019-08-12 17:56:48;0502824;115.20;0;100;01
2019-08-12 18:17:28;0502826;78.75;0;100;10
2019-08-13 08:57:37;0502829;85.50;0;100;09
2019-08-13 09:09:11;0502842;177.00;0;100;01
2019-08-13 10:01:01;0502845;202.80;20979;100;01
2019-08-13 10:16:47;0502848;254.40;101930;075;12
2019-08-13 10:35:29;0502850;820.62;0;100;10
2019-08-13 10:38:39;0502852;24.22;94709;100;01
2019-08-13 10:41:22;0502855;673.70;32233;100;11
2019-08-13 11:13:28;0502858;810.01;0;100;10
2019-08-13 11:45:56;0502875;750.00;0;100;01
2019-08-13 11:21:11;0502860;12.36;0;100;01
2019-08-13 13:31:03;0502885;114.00;0;100;09
2019-08-13 11:33:25;0502864;300.90;0;134;01
2019-08-13 12:17:04;0502879;51.30;0;100;01
2019-08-13 12:09:23;0502877;165.30;0;100;01
2019-08-13 12:47:42;0502881;99.00;0;100;01
2019-08-13 12:49:21;0502883;170.50;0;100;09
2019-08-13 13:56:02;0502888;117.00;0;100;09
2019-08-13 14:23:02;0502890;200.00;0;100;10
2019-08-13 16:30:01;0502907;87.00;61486;075;07
2019-08-13 14:38:54;0502893;763.50;0;075;09
2019-08-13 14:53:20;0502895;156.61;0;075;10
2019-08-13 15:40:39;0502898;122.40;28264;100;09
2019-08-13 15:40:54;0502899;826.50;0;100;09
2019-08-13 15:42:11;0502900;930.00;28264;075;12
2019-08-13 16:02:41;0502904;222.30;0;100;01
2019-08-13 15:43:31;0502902;553.80;0;100;09
2019-08-13 16:39:21;0502909;1458.00;0;100;10
2019-08-13 16:48:45;0502911;634.50;98012;075;13
2019-08-13 16:51:33;0502913;990.00;98006;100;09
2019-08-13 16:52:00;0502915;146.70;0;100;09
2019-08-13 18:08:07;0502927;100.00;0;100;09
2019-08-13 17:10:24;0502919;140.00;0;100;01
2019-08-14 08:36:34;0502931;126.00;67269;100;07
2019-08-14 09:30:08;0502934;239.00;0;100;09
2019-08-14 09:36:56;0502936;150.00;0;100;10
2019-08-14 10:22:26;0502944;87.75;0;100;09
2019-08-14 10:13:32;0502942;40.00;0;100;10
2019-08-14 11:47:58;0502974;243.60;98757;075;12
2019-08-14 10:30:32;0502948;148.80;0;100;01
2019-08-14 10:38:21;0502950;1369.85;0;100;01
2019-08-14 11:01:53;0502963;22.80;0;100;01
2019-08-14 14:35:57;0502994;87.00;0;100;09
2019-08-14 11:08:30;0502966;96.00;48258;100;09
2019-08-14 11:27:44;0502969;108.00;0;100;09
2019-08-14 11:32:07;0502971;89.00;38360;100;01
2019-08-14 12:16:28;0502976;2899.99;0;100;09
2019-08-14 12:18:23;0502977;58.50;0;134;01
2019-08-14 13:56:33;0502986;29.25;0;100;09
2019-08-14 14:04:34;0502988;901.80;0;100;01
2019-08-14 14:12:59;0502989;60.00;0;100;01
2019-08-14 14:43:32;0502997;39.20;0;100;09
2019-08-14 14:43:59;0502998;259.50;14873;075;12
2019-08-14 14:57:49;0503000;99.80;0;100;01
2019-08-14 14:59:34;0503002;132.00;114851;075;11
2019-08-14 15:15:55;0503004;157.50;0;100;01
2019-08-14 15:23:54;0503006;31.35;0;100;10
2019-08-14 15:39:47;0503017;543.00;0;100;09
2019-08-14 15:45:36;0503021;239.10;25741;075;12
2019-08-14 16:11:08;0503027;204.00;61486;075;11
2019-08-14 16:00:36;0503024;18.00;0;100;09
2019-08-14 17:01:37;0503035;7400.00;59908;100;09
2019-08-14 17:05:39;0503039;531.00;59908;073;13
2019-08-14 17:31:57;0503041;837.00;114570;073;13
2019-08-14 17:36:22;0503043;336.00;51647;073;13
2019-08-14 17:38:42;0503045;174.00;66930;073;11
2019-08-14 18:17:50;0503048;146.25;0;100;01
2019-08-14 18:18:55;0503050;33.60;0;100;01
2019-08-15 08:24:32;0503052;36.00;0;100;01
2019-08-15 09:34:52;0503058;127.10;0;100;01
2019-08-15 09:47:54;0503060;290.70;0;100;01
2019-08-15 09:52:44;0503062;720.00;115062;100;13
2019-08-15 10:25:49;0503064;115.80;0;100;01
2019-08-15 10:34:36;0503066;178.20;0;100;09
2019-08-15 10:41:11;0503069;44.10;0;100;01
2019-08-15 10:42:18;0503070;52.50;0;100;01
2019-08-15 10:43:44;0503071;1765.50;117395;075;13
2019-08-15 10:59:39;0503072;130.00;0;100;10
2019-08-15 11:04:26;0503074;184.50;0;100;09
2019-08-15 11:23:33;0503078;63.00;0;100;10
2019-08-15 11:38:23;0503080;128.25;0;100;10
2019-08-15 11:39:16;0503081;53.47;0;100;10
2019-08-15 14:02:36;0503110;151.05;101110;100;10
2019-08-15 13:24:17;0503105;310.00;0;100;01
2019-08-15 13:42:14;0503108;226.50;34854;100;12
2019-08-15 14:10:05;0503112;280.80;0;100;09
2019-08-15 14:46:50;0503114;115.50;0;100;10
2019-08-15 14:57:08;0503116;499.50;0;100;09
2019-08-15 15:16:52;0503118;1491.00;0;100;09
2019-08-15 16:21:25;0503124;813.00;92182;075;13
2019-08-16 08:20:55;0503142;210.01;0;100;10
2019-08-15 16:26:51;0503126;95.66;0;100;01
2019-08-15 16:50:20;0503130;91.20;0;100;10
2019-08-15 17:01:32;0503133;2336.40;58777;075;13
2019-08-15 17:12:25;0503135;80.00;0;100;10
2019-08-15 17:31:35;0503137;238.50;0;100;01
2019-08-15 17:59:59;0503139;444.00;116822;075;13
2019-08-16 09:52:23;0503160;401.85;0;100;09
2019-08-16 08:58:39;0503145;34.20;0;100;10
2019-08-16 09:16:20;0503148;592.50;106420;075;12
2019-08-16 09:23:44;0503149;122.55;0;100;09
2019-08-16 09:37:15;0503154;154.50;0;100;09
2019-08-16 09:42:31;0503156;351.00;18975;075;13
2019-08-16 09:46:43;0503157;34.20;0;100;01
2019-08-16 09:53:49;0503161;261.00;0;100;09
2019-08-16 10:20:13;0503165;169.50;36130;075;08
2019-08-16 10:23:17;0503166;635.55;0;100;01
2019-08-16 10:29:56;0503170;216.00;60016;100;09
2019-08-16 11:25:41;0503178;268.30;0;100;09
2019-08-16 10:31:50;0503172;582.00;114405;075;12
2019-08-16 11:49:09;0503180;21.37;0;100;01
2019-08-16 12:08:18;0503184;76.95;0;100;10
2019-08-16 12:17:31;0503186;150.00;0;100;01
2019-08-16 13:02:12;0503189;1143.00;96837;100;09
2019-08-16 13:07:52;0503191;300.00;0;100;10
2019-08-16 13:41:04;0503199;108.00;0;100;09
2019-08-16 13:13:27;0503194;76.95;0;100;10
2019-08-16 13:56:05;0503202;117.00;0;100;10
2019-08-16 14:57:26;0503204;135.00;0;100;01
2019-08-16 15:16:02;0503214;37.05;0;100;10
2019-08-16 15:07:03;0503209;138.00;0;100;09
2019-08-16 15:37:05;0503220;1527.00;119579;042;13
2019-08-16 15:24:57;0503217;255.70;0;100;09
